381.0	DMN	7.683213920163767	41.94165813715456	4.082395087001023
382.0	DMN	7.270989907665879	53.99763796435474	12.933218810392956
383.0	DMN	17.26810912511759	65.03951081843839	16.150203825650674
384.0	DMN	5.632958801498128	25.00074906367041	18.016479400749063
385.0	DMN	6.145491803278689	57.510245901639344	29.494672131147546
386.0	DMN	16.482136781218102	52.54712487240558	35.92582511058183
387.0	DMN	4.767370272647318	44.18865435356201	40.20316622691293
388.0	DMN	26.267692307692307	34.604			39.288
389.0	DMN	13.79624516841524	39.237990060739925	52.14411927112093
390.0	DMN	23.880751782242385	25.76928062216461	50.79390797148413
391.0	DMN	11.96955576265921	19.632183908045977	62.88909599254427
392.0	DMN	12.344805403666774	-54.7220971373432	15.442264393695725
393.0	DMN	7.23568281938326	-43.680616740088105	19.68502202643172
394.0	DMN	16.3			-63.37441860465116	27.44573643410853
395.0	DMN	5.8508364312267656	-51.93355018587361	23.354553903345725
396.0	DMN	4.834645669291339	-63.42734430923407	31.186828919112383
397.0	DMN	6.706878306878306	-38.477601410934746	34.8620811287478
398.0	DMN	3.935026868588178	-19.69467513434294	37.123106985832926
399.0	DMN	9.83095577746077	-52.527104136947216	35.276747503566334
400.0	DMN	6.950276243093922	-49.87292817679558	44.61225514816675
401.0	Subcortical	-8.001757469244287	12.101054481546573	-7.487697715289983
402.0	Subcortical	10.25324114088159	12.42523768366465	-7.4477095937770095
403.0	Subcortical	-22.86107711138311	-2.741738066095471	-18.656670746634028
404.0	Subcortical	27.580851063829787	-1.250531914893617	-18.98244680851064
405.0	Subcortical	-12.171343001261034	8.560844892812106	10.656841109709962
406.0	Subcortical	15.748094958968348	10.006740914419694	10.082209847596715
407.0	Subcortical	-24.80339772571585	-22.41375530894643	-11.826688587477737
408.0	Subcortical	29.326891891891893	-21.54027027027027	-11.89662162162162
409.0	Subcortical	-17.561433447098977	-1.8583617747440275	-1.544368600682594
410.0	Subcortical	21.42142857142857	-1.5571428571428572	-1.5857142857142856
411.0	Subcortical	-18.77371469949312	-11.60463432295438	-22.919985517740766
412.0	Subcortical	23.84827862289832	-12.124499599679744	-21.67013610888711
413.0	Subcortical	-23.88527676666248	2.004769674909		0.7021463537090499
414.0	Subcortical	27.828778718258768	3.2409915356711005	0.6528415961305924
415.0	Subcortical	-10.698181818181816	-19.343636363636364	6.107272727272727
416.0	Subcortical	13.2038789025544	-19.2682119205298	6.228476821192053
